stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1,2,0.99,6.966,0.99,754.16,754.16,0.52,45.80,531.71,48.719,531.71,48.719,0.52,45.80,531.71,48.719,531.71,48.719
Average,1:1:1,3,1.50,25.754,1.50,1239.06,1239.06,1.02,66.70,1021.50,73.521,1021.50,73.521,1.02,66.70,1021.50,73.521,1021.50,73.521
Average,1:1:1,4,2.00,43.046,2.00,1729.44,1729.44,1.51,75.93,1515.60,84.218,1515.60,84.218,1.51,75.93,1515.60,84.218,1515.60,84.218
Average,1:1:1,5,2.49,55.196,2.49,2213.52,2213.52,2.00,80.82,2005.43,88.988,2005.43,88.988,2.00,80.82,2005.43,88.988,2005.43,88.988
Average,1:1:1,10,5.00,79.056,5.00,4699.93,4699.93,4.51,90.30,4503.88,95.593,4503.88,95.593,4.51,90.30,4503.88,95.593,4503.88,95.593
Average,1:1:1,15,7.49,86.260,7.49,7193.82,7193.82,6.99,93.48,7000.70,97.231,7000.70,97.231,6.99,93.48,7000.70,97.231,7000.70,97.231
Average,1:1:1,25,12.49,91.870,12.49,12183.13,12183.13,12.00,96.04,11991.98,98.399,11991.98,98.399,12.00,96.04,11991.98,98.399,11991.98,98.399
Average,1:1:1,50,24.99,95.968,24.99,24676.75,24676.75,24.49,97.99,24485.95,99.218,24485.95,99.218,24.49,97.99,24485.95,99.218,24485.95,99.218
Average,1:1:1,100,50.03,97.993,50.03,49673.68,49673.68,49.53,99.00,49484.71,99.618,49484.71,99.618,49.53,99.00,49484.71,99.618,49484.71,99.618
Average,1:1:1,500,250.01,99.599,250.01,249415.59,249415.59,249.51,99.79,249227.97,99.924,249227.97,99.924,249.51,99.79,249227.97,99.924,249227.97,99.924
Average,1:1:1,1000,499.99,99.799,499.99,499174.98,499174.98,499.49,99.90,498989.08,99.962,498989.08,99.962,499.49,99.90,498989.08,99.962,498989.08,99.962
