stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:8,2,0.97,1.818,0.97,796724.87,796724.87,0.71,69.09,758009.57,70.262,758009.57,70.262,0.71,69.09,745695.70,68.492,745695.70,68.492
Average,1:8,3,1.44,15.050,1.44,1156120.09,1156120.09,1.17,82.87,1102807.21,88.290,1102807.21,88.290,1.17,82.87,1091615.44,86.590,1091615.44,86.590
Average,1:8,4,1.94,28.838,1.94,1726423.32,1726423.32,1.66,87.12,1687056.99,93.528,1687056.99,93.528,1.66,87.12,1675106.84,92.194,1675106.84,92.194
Average,1:8,5,2.53,41.414,2.53,2598183.40,2598183.40,2.20,87.75,2548344.26,95.185,2548344.26,95.185,2.20,87.75,2541260.26,94.403,2541260.26,94.403
Average,1:8,10,5.00,65.912,5.00,4735770.61,4735770.61,4.72,94.76,4701134.74,98.455,4701134.74,98.455,4.72,94.76,4695199.90,98.040,4695199.90,98.040
Average,1:8,15,7.49,76.051,7.49,6919761.84,6919761.84,7.22,96.49,6894257.80,99.085,6894257.80,99.085,7.22,96.49,6884633.31,98.780,6884633.31,98.780
Average,1:8,25,12.52,85.063,12.52,11763120.81,11763120.81,12.23,97.77,11724303.65,99.407,11724303.65,99.407,12.23,97.77,11714269.34,99.255,11714269.34,99.255
Average,1:8,50,24.86,92.232,24.86,22982172.64,22982172.64,24.61,98.97,22954396.63,99.757,22954396.63,99.757,24.61,98.97,22942539.91,99.672,22942539.91,99.672
Average,1:8,100,50.06,96.071,50.06,45151312.36,45151312.36,49.77,99.41,45114664.87,99.859,45114664.87,99.859,49.77,99.40,45104433.51,99.818,45104433.51,99.818
Average,1:8,500,249.60,99.201,249.66,230233747.73,230233747.73,249.42,99.92,230210810.97,99.977,230210810.97,99.977,249.42,99.90,230196131.28,99.966,230196131.28,99.966
Average,1:8,1000,499.46,99.600,499.63,458806252.19,458806252.19,499.45,99.99,458786923.90,99.990,458786923.90,99.990,499.45,99.96,458766058.12,99.983,458766058.12,99.983
