stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1,2,1.01,6.818,1.01,1479.62,1479.62,0.54,48.03,1125.20,51.783,1125.20,51.783,0.54,48.03,1125.20,51.783,1125.20,51.783
Average,1:1:1:1:1,3,1.43,22.171,1.43,2304.91,2304.91,0.96,68.83,1932.43,77.413,1932.43,77.413,0.96,68.83,1932.43,77.413,1932.43,77.413
Average,1:1:1:1:1,4,2.00,44.191,2.00,3388.28,3388.28,1.50,75.90,2995.14,85.691,2995.14,85.691,1.50,75.90,2995.14,85.691,2995.14,85.691
Average,1:1:1:1:1,5,2.48,55.404,2.48,4372.64,4372.64,2.03,82.92,4041.79,91.631,4041.79,91.631,2.03,82.92,4041.79,91.631,4041.79,91.631
Average,1:1:1:1:1,10,5.05,79.502,5.05,9408.79,9408.79,4.53,90.18,9047.22,96.039,9047.22,96.039,4.53,90.18,9047.22,96.039,9047.22,96.039
Average,1:1:1:1:1,15,7.54,86.409,7.54,14469.33,14469.33,7.05,93.51,14175.69,97.884,14175.69,97.884,7.05,93.51,14175.69,97.884,14175.69,97.884
Average,1:1:1:1:1,25,12.58,91.957,12.58,24573.56,24573.56,12.07,95.97,24247.03,98.645,24247.03,98.645,12.07,95.97,24247.03,98.645,24247.03,98.645
Average,1:1:1:1:1,50,25.13,95.998,25.13,49659.01,49659.01,24.61,97.96,49342.96,99.354,49342.96,99.354,24.61,97.96,49342.96,99.354,49342.96,99.354
Average,1:1:1:1:1,100,50.07,97.996,50.07,99375.05,99375.05,49.53,98.93,99050.98,99.674,99050.98,99.674,49.53,98.93,99050.98,99.674,99050.98,99.674
Average,1:1:1:1:1,500,249.81,99.599,249.81,498532.37,498532.37,249.28,99.79,498204.19,99.934,498204.19,99.934,249.28,99.79,498204.19,99.934,498204.19,99.934
Average,1:1:1:1:1,1000,500.05,99.799,500.05,997514.66,997514.66,499.50,99.89,997168.74,99.965,997168.74,99.965,499.50,99.89,997168.74,99.965,997168.74,99.965
