stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1,2,0.95,5.303,0.95,700.01,700.01,0.48,43.48,481.12,45.796,481.12,45.796,0.48,43.48,481.12,45.796,481.12,45.796
Average,1:1:1,3,1.50,26.565,1.50,1226.15,1226.15,1.01,66.86,1015.05,74.953,1015.05,74.953,1.01,66.86,1015.05,74.953,1015.05,74.953
Average,1:1:1,4,2.00,43.156,2.00,1730.34,1730.34,1.53,76.43,1529.12,84.340,1529.12,84.340,1.53,76.43,1529.12,84.340,1529.12,84.340
Average,1:1:1,5,2.50,55.782,2.50,2235.37,2235.37,2.05,82.77,2044.34,90.752,2044.34,90.752,2.05,82.77,2044.34,90.752,2044.34,90.752
Average,1:1:1,10,4.95,78.602,4.95,4661.54,4661.54,4.48,90.68,4459.77,95.431,4459.77,95.431,4.48,90.68,4459.77,95.431,4459.77,95.431
Average,1:1:1,15,7.60,86.452,7.60,7324.76,7324.76,7.13,93.84,7142.73,97.468,7142.73,97.468,7.13,93.84,7142.73,97.468,7142.73,97.468
Average,1:1:1,25,12.61,91.948,12.61,12308.34,12308.34,12.08,95.84,12113.82,98.402,12113.82,98.402,12.08,95.84,12113.82,98.402,12113.82,98.402
Average,1:1:1,50,25.02,95.969,25.02,24731.76,24731.76,24.56,98.20,24551.35,99.269,24551.35,99.269,24.56,98.20,24551.35,99.269,24551.35,99.269
Average,1:1:1,100,50.13,97.997,50.13,50041.36,50041.36,49.66,99.04,49862.26,99.638,49862.26,99.638,49.66,99.04,49862.26,99.638,49862.26,99.638
Average,1:1:1,500,249.58,99.598,249.58,248780.05,248780.05,249.10,99.80,248594.56,99.925,248594.56,99.925,249.10,99.80,248594.56,99.925,248594.56,99.925
Average,1:1:1,1000,500.00,99.799,500.00,499770.37,499770.37,499.56,99.91,499596.18,99.965,499596.18,99.965,499.56,99.91,499596.18,99.965,499596.18,99.965
