stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1,2,0.98,7.121,0.98,185276.92,185276.92,0.46,39.84,136652.60,42.748,136652.60,42.748,0.46,39.84,136652.60,42.748,136652.60,42.748
Average,1:1:1,3,1.50,25.959,1.50,358584.53,358584.53,1.01,66.41,328820.14,74.842,328820.14,74.842,1.01,66.41,328820.14,74.842,328820.14,74.842
Average,1:1:1,4,1.94,41.843,1.94,456984.69,456984.69,1.50,77.60,428567.95,86.801,428567.95,86.801,1.50,77.60,428567.95,86.801,428567.95,86.801
Average,1:1:1,5,2.49,55.277,2.49,544210.78,544210.78,1.96,79.92,519614.93,91.173,519614.93,91.173,1.96,79.77,519614.93,91.173,519614.93,91.173
Average,1:1:1,10,4.86,78.265,4.86,1133931.81,1133931.81,4.36,89.73,1114412.63,96.720,1114412.63,96.720,4.36,89.73,1114412.63,96.720,1114412.63,96.720
Average,1:1:1,15,7.36,85.979,7.36,1677770.65,1677770.65,6.87,93.48,1654472.64,98.044,1654472.64,98.044,6.87,93.41,1654472.64,98.044,1654472.64,98.044
Average,1:1:1,25,12.51,91.877,12.51,2897425.75,2897425.75,12.03,96.16,2883342.96,98.921,2883342.96,98.921,12.03,96.13,2883342.96,98.921,2883342.96,98.921
Average,1:1:1,50,24.90,95.953,24.91,5777193.52,5777193.52,24.43,98.12,5765955.62,99.544,5765955.62,99.544,24.43,98.09,5765955.62,99.544,5765955.62,99.544
Average,1:1:1,100,50.05,97.994,50.05,11391637.80,11391637.80,49.59,99.08,11379386.36,99.793,11379386.36,99.793,49.59,99.08,11379386.36,99.793,11379386.36,99.793
Average,1:1:1,500,249.59,99.599,249.61,57696734.81,57696734.81,249.11,99.80,57681600.43,99.954,57681600.43,99.954,249.11,99.80,57681600.43,99.954,57681600.43,99.954
Average,1:1:1,1000,500.15,99.799,500.26,115210411.82,115210411.82,499.80,99.92,115198686.47,99.979,115198686.47,99.979,499.80,99.90,115198686.47,99.979,115198686.47,99.979
