stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1,2,0.97,4.242,0.97,2889.81,2889.81,0.53,49.39,2206.41,52.246,2206.41,52.246,0.53,49.39,2206.41,52.246,2206.41,52.246
Average,1:1:1:1:1:1:1:1:1,3,1.52,26.414,1.52,4685.86,4685.86,1.03,69.44,4027.20,78.726,4027.20,78.726,1.03,69.44,4027.20,78.726,4027.20,78.726
Average,1:1:1:1:1:1:1:1:1,4,1.94,41.919,1.94,6691.74,6691.74,1.50,78.53,6047.47,88.446,6047.47,88.446,1.50,78.53,6047.47,88.446,6047.47,88.446
Average,1:1:1:1:1:1:1:1:1,5,2.49,55.732,2.49,8808.97,8808.97,2.00,82.07,8138.74,92.110,8138.74,92.110,2.00,82.07,8138.74,92.110,8138.74,92.110
Average,1:1:1:1:1:1:1:1:1,10,4.97,79.101,4.97,18621.72,18621.72,4.50,90.79,18043.20,96.784,18043.20,96.784,4.50,90.79,18043.20,96.784,18043.20,96.784
Average,1:1:1:1:1:1:1:1:1,15,7.39,86.168,7.39,28129.37,28129.37,6.90,93.50,27547.23,97.864,27547.23,97.864,6.90,93.50,27547.23,97.864,27547.23,97.864
Average,1:1:1:1:1:1:1:1:1,25,12.39,91.823,12.39,48202.50,48202.50,11.89,95.96,47596.32,98.709,47596.32,98.709,11.89,95.96,47596.32,98.709,47596.32,98.709
Average,1:1:1:1:1:1:1:1:1,50,24.94,95.967,24.94,98122.48,98122.48,24.42,97.91,97496.24,99.355,97496.24,99.355,24.42,97.91,97496.24,99.355,97496.24,99.355
Average,1:1:1:1:1:1:1:1:1,100,49.99,97.993,49.99,199556.03,199556.03,49.50,99.01,198990.76,99.715,198990.76,99.715,49.50,99.01,198990.76,99.715,198990.76,99.715
Average,1:1:1:1:1:1:1:1:1,500,249.99,99.599,249.99,997065.64,997065.64,249.47,99.79,996465.66,99.939,996465.66,99.939,249.47,99.79,996465.66,99.939,996465.66,99.939
Average,1:1:1:1:1:1:1:1:1,1000,500.22,99.800,500.22,1999438.40,1999438.40,499.69,99.89,1998803.17,99.968,1998803.17,99.968,499.69,99.89,1998803.17,99.968,1998803.17,99.968
