stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,1.00,5.454,1.00,5972.04,5972.04,0.56,51.51,4690.98,55.219,4690.98,55.219,0.56,51.51,4690.98,55.219,4690.98,55.219
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,1.50,24.696,1.50,9591.25,9591.25,1.02,70.15,8259.07,79.229,8259.07,79.229,1.02,70.15,8259.07,79.229,8259.07,79.229
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,2.01,43.510,2.01,13520.43,13520.43,1.51,75.63,12229.87,86.695,12229.87,86.695,1.51,75.63,12229.87,86.695,12229.87,86.695
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,2.48,55.404,2.48,17095.92,17095.92,1.99,81.08,15750.59,90.748,15750.59,90.748,1.99,81.08,15750.59,90.748,15750.59,90.748
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,4.90,78.980,4.90,36575.41,36575.41,4.40,90.07,35273.71,96.323,35273.71,96.323,4.40,90.07,35273.71,96.323,35273.71,96.323
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,7.54,86.469,7.54,57123.51,57123.51,7.02,93.26,55893.29,97.813,55893.29,97.813,7.02,93.26,55893.29,97.813,55893.29,97.813
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,12.49,91.914,12.49,97594.89,97594.89,12.05,96.54,96637.81,99.018,96637.81,99.018,12.05,96.54,96637.81,99.018,96637.81,99.018
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,24.93,95.967,24.93,196522.09,196522.09,24.45,98.07,195474.77,99.463,195474.77,99.463,24.45,98.07,195474.77,99.463,195474.77,99.463
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,49.99,97.994,49.99,396869.06,396869.06,49.47,98.95,395717.41,99.707,395717.41,99.707,49.47,98.95,395717.41,99.707,395717.41,99.707
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,250.56,99.600,250.56,2000855.18,2000855.18,250.07,99.80,1999789.79,99.946,1999789.79,99.946,250.07,99.80,1999789.79,99.946,1999789.79,99.946
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,499.99,99.799,499.99,3993599.96,3993599.96,499.47,99.89,3992457.74,99.971,3992457.74,99.971,499.47,99.89,3992457.74,99.971,3992457.74,99.971
