stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:8,2,0.99,2.616,0.99,333783.48,333783.48,0.69,65.62,279961.40,65.300,279961.40,65.300,0.69,65.62,279961.40,65.300,279961.40,65.300
Average,1:8,3,1.50,16.964,1.50,537174.10,537174.10,1.19,81.36,479157.91,84.780,479157.91,84.780,1.19,81.36,479157.91,84.780,479157.91,84.780
Average,1:8,4,2.01,30.924,2.01,739534.76,739534.76,1.71,86.62,682715.61,90.766,682715.61,90.766,1.71,86.62,682715.61,90.766,682715.61,90.766
Average,1:8,5,2.47,40.146,2.47,926844.39,926844.39,2.18,89.23,871014.55,93.120,871014.55,93.120,2.18,89.23,871014.55,93.120,871014.55,93.120
Average,1:8,10,5.00,65.986,5.00,1936640.63,1936640.63,4.71,94.27,1879239.58,96.858,1879239.58,96.858,4.71,94.27,1879239.58,96.858,1879239.58,96.858
Average,1:8,15,7.52,76.161,7.52,2951273.80,2951273.80,7.24,96.32,2895022.46,98.035,2895022.46,98.035,7.24,96.32,2895022.46,98.035,2895022.46,98.035
Average,1:8,25,12.52,85.064,12.52,4955138.81,4955138.81,12.23,97.71,4897616.97,98.814,4897616.97,98.814,12.23,97.71,4897616.97,98.814,4897616.97,98.814
Average,1:8,50,25.04,92.281,25.04,9970431.29,9970431.29,24.77,98.90,9914827.01,99.436,9914827.01,99.436,24.77,98.90,9914827.01,99.436,9914827.01,99.436
Average,1:8,100,50.09,96.074,50.09,19993031.00,19993031.00,49.82,99.45,19937084.88,99.718,19937084.88,99.718,49.82,99.45,19937084.88,99.718,19937084.88,99.718
Average,1:8,500,250.03,99.202,250.03,99983217.11,99983217.11,249.74,99.88,99926219.05,99.942,99926219.05,99.942,249.74,99.88,99926219.05,99.942,99926219.05,99.942
Average,1:8,1000,499.90,99.600,499.90,199971780.40,199971780.40,499.62,99.94,199915733.31,99.971,199915733.31,99.971,499.62,99.94,199915733.31,99.971,199915733.31,99.971
