stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,0.88,3.060,0.88,1474186.21,1474186.21,0.41,38.57,1229219.54,40.558,1229219.54,40.558,0.41,38.57,1229219.54,40.558,1229219.54,40.558
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,1.39,21.015,1.39,2298729.78,2298729.78,0.91,65.66,2088766.25,74.781,2088766.25,74.781,0.91,65.66,2088766.25,74.781,2088766.25,74.781
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,1.87,39.646,1.87,3141520.84,3141520.84,1.38,74.72,2942862.16,86.729,2942862.16,86.729,1.38,74.72,2942862.16,86.729,2942862.16,86.729
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,2.38,53.638,2.38,4198237.17,4198237.17,1.89,80.46,4043847.86,92.249,4043847.86,92.249,1.89,80.46,4043847.86,92.249,4043847.86,92.249
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,4.88,78.693,4.88,8821552.31,8821552.31,4.39,90.12,8696922.50,97.519,8696922.50,97.519,4.39,90.12,8696922.50,97.519,8696922.50,97.519
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,7.40,86.194,7.40,13694602.61,13694602.61,6.90,93.41,13581819.29,98.579,13581819.29,98.579,6.90,93.41,13581819.29,98.579,13581819.29,98.579
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,12.30,91.768,12.30,22273430.76,22273430.76,11.82,96.09,22177921.72,99.253,22177921.72,99.253,11.82,96.09,22177921.72,99.253,22177921.72,99.253
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,24.78,95.940,24.78,45295152.76,45295152.76,24.27,97.97,45206487.68,99.653,45206487.68,99.653,24.27,97.97,45206487.68,99.653,45206487.68,99.653
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,49.70,97.982,49.70,91238674.59,91238674.59,49.22,99.03,91158627.95,99.842,91158627.95,99.842,49.22,99.03,91158627.95,99.842,91158627.95,99.842
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,249.68,99.599,249.68,458615227.32,458615227.32,249.21,99.81,458538490.53,99.970,458538490.53,99.970,249.21,99.80,458538490.53,99.970,458538490.53,99.970
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,499.69,99.799,499.69,917187359.25,917187359.25,499.17,99.89,917103553.88,99.983,917103553.88,99.983,499.17,99.89,917103553.88,99.983,917103553.88,99.983
