stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:16,2,0.97,1.777,0.97,1641088.40,1641088.40,0.73,71.21,1534893.59,70.728,1534893.59,70.728,0.73,71.21,1534893.59,70.728,1534893.59,70.728
Average,1:16,3,1.48,16.191,1.48,2514759.20,2514759.20,1.21,83.78,2393401.26,87.877,2393401.26,87.877,1.21,83.78,2393401.26,87.877,2393401.26,87.877
Average,1:16,4,1.97,30.044,1.97,3690425.79,3690425.79,1.71,88.10,3581361.33,93.330,3581361.33,93.330,1.71,88.10,3581361.33,93.330,3581361.33,93.330
Average,1:16,5,2.49,40.795,2.49,4044451.05,4044451.05,2.24,90.66,3937710.96,95.310,3937710.96,95.310,2.24,90.66,3937710.96,95.310,3937710.96,95.310
Average,1:16,10,4.99,65.920,4.99,8684535.97,8684535.97,4.71,94.66,8585154.25,97.970,8585154.25,97.970,4.71,94.66,8585154.25,97.970,8585154.25,97.970
Average,1:16,15,7.48,76.072,7.48,13813046.75,13813046.75,7.23,96.76,13726626.09,98.840,13726626.09,98.840,7.23,96.76,13726626.09,98.840,13726626.09,98.840
Average,1:16,25,12.49,85.030,12.49,22842841.65,22842841.65,12.22,97.87,22759531.50,99.296,22759531.50,99.296,12.22,97.87,22759531.50,99.296,22759531.50,99.296
Average,1:16,50,24.96,92.257,24.96,45910440.42,45910440.42,24.70,98.98,45831811.51,99.682,45831811.51,99.682,24.70,98.98,45831811.51,99.682,45831811.51,99.682
Average,1:16,100,50.05,96.072,50.05,92361434.76,92361434.76,49.81,99.53,92281079.28,99.845,92281079.28,99.845,49.81,99.53,92281079.28,99.845,92281079.28,99.845
Average,1:16,500,249.98,99.202,250.02,458507448.72,458507448.72,249.81,99.93,458428935.90,99.967,458428935.90,99.967,249.81,99.91,458428935.90,99.967,458428935.90,99.967
Average,1:16,1000,499.91,99.600,500.05,915503957.30,915503957.30,499.88,99.99,915421576.35,99.984,915421576.35,99.984,499.88,99.96,915421576.35,99.984,915421576.35,99.984
