stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1,2,0.99,5.833,0.99,146502.04,146502.04,0.54,48.37,109863.81,51.411,109863.81,51.411,0.54,48.37,109863.81,51.411,109863.81,51.411
Average,1:1:1:1:1,3,1.49,25.141,1.49,239662.54,239662.54,1.01,68.00,203197.61,75.985,203197.61,75.985,1.01,68.00,203197.61,75.985,203197.61,75.985
Average,1:1:1:1:1,4,2.00,43.664,2.00,347183.60,347183.60,1.53,77.36,311075.36,86.620,311075.36,86.620,1.53,77.36,311075.36,86.620,311075.36,86.620
Average,1:1:1:1:1,5,2.48,55.724,2.48,436320.66,436320.66,2.00,81.39,401932.80,90.730,401932.80,90.730,2.00,81.39,401932.80,90.730,401932.80,90.730
Average,1:1:1:1:1,10,4.98,79.185,4.98,927873.88,927873.88,4.48,89.99,893101.43,96.097,893101.43,96.097,4.48,89.99,893101.43,96.097,893101.43,96.097
Average,1:1:1:1:1,15,7.49,86.333,7.49,1432575.88,1432575.88,7.00,93.54,1400128.44,97.650,1400128.44,97.650,7.00,93.54,1400128.44,97.650,1400128.44,97.650
Average,1:1:1:1:1,25,12.55,91.929,12.55,2445652.39,2445652.39,12.04,96.01,2413700.59,98.672,2413700.59,98.672,12.04,96.01,2413700.59,98.672,2413700.59,98.672
Average,1:1:1:1:1,50,25.00,95.974,25.00,4930529.71,4930529.71,24.49,97.97,4898117.40,99.339,4898117.40,99.339,24.49,97.97,4898117.40,99.339,4898117.40,99.339
Average,1:1:1:1:1,100,49.97,97.992,49.97,9928152.00,9928152.00,49.48,99.02,9897669.57,99.690,9897669.57,99.690,49.48,99.02,9897669.57,99.690,9897669.57,99.690
Average,1:1:1:1:1,500,250.02,99.599,250.02,49961686.67,49961686.67,249.52,99.80,49930583.77,99.937,49930583.77,99.937,249.52,99.80,49930583.77,99.937,49930583.77,99.937
Average,1:1:1:1:1,1000,499.82,99.799,499.82,99883946.87,99883946.87,499.32,99.89,99852713.52,99.968,99852713.52,99.968,499.32,99.89,99852713.52,99.968,99852713.52,99.968
