stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:8,2,0.96,1.888,0.96,780688.08,780688.08,0.70,67.98,718923.46,67.612,718923.46,67.612,0.70,67.98,718923.46,67.612,718923.46,67.612
Average,1:8,3,1.49,16.762,1.49,1336301.95,1336301.95,1.20,82.23,1268202.23,86.681,1268202.23,86.681,1.20,82.23,1268202.23,86.681,1268202.23,86.681
Average,1:8,4,1.99,30.306,1.99,1649254.77,1649254.77,1.70,87.17,1589483.46,92.904,1589483.46,92.904,1.70,87.17,1589483.46,92.904,1589483.46,92.904
Average,1:8,5,2.49,40.706,2.49,2167523.64,2167523.64,2.21,89.47,2110445.20,94.790,2110445.20,94.790,2.21,89.47,2110445.20,94.790,2110445.20,94.790
Average,1:8,10,4.99,65.883,4.99,4545529.10,4545529.10,4.71,94.57,4493253.08,97.936,4493253.08,97.936,4.71,94.56,4493253.08,97.936,4493253.08,97.936
Average,1:8,15,7.52,76.152,7.52,6867574.97,6867574.97,7.25,96.52,6819205.91,98.742,6819205.91,98.742,7.25,96.52,6819205.91,98.742,6819205.91,98.742
Average,1:8,25,12.46,84.999,12.46,11308833.73,11308833.73,12.19,97.86,11260675.77,99.299,11260675.77,99.299,12.19,97.86,11260675.77,99.299,11260675.77,99.299
Average,1:8,50,25.00,92.270,25.00,22777949.54,22777949.54,24.73,98.93,22733151.54,99.659,22733151.54,99.659,24.73,98.93,22733151.54,99.659,22733151.54,99.659
Average,1:8,100,49.99,96.067,49.99,45538674.82,45538674.82,49.76,99.53,45497311.94,99.840,45497311.94,99.840,49.76,99.52,45497311.94,99.840,45497311.94,99.840
Average,1:8,500,249.82,99.202,249.86,227965684.11,227965684.11,249.64,99.92,227922027.37,99.965,227922027.37,99.965,249.64,99.90,227922027.37,99.965,227922027.37,99.965
Average,1:8,1000,499.87,99.600,500.03,457208252.16,457208252.16,499.85,99.99,457166509.67,99.984,457166509.67,99.984,499.85,99.96,457166509.67,99.984,457166509.67,99.984
