stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:4,2,0.96,2.595,0.96,409634.64,409634.64,0.65,61.86,363798.12,62.233,363798.12,62.233,0.65,61.86,363798.12,62.233,363798.12,62.233
Average,1:4,3,1.48,16.398,1.48,639917.18,639917.18,1.17,80.19,596855.01,84.690,596855.01,84.690,1.17,80.19,596855.01,84.690,596855.01,84.690
Average,1:4,4,1.98,30.003,1.98,883622.95,883622.95,1.67,85.49,851583.26,91.672,851583.26,91.672,1.67,85.49,851583.26,91.672,851583.26,91.672
Average,1:4,5,2.46,39.951,2.46,1113356.78,1113356.78,2.16,88.44,1080279.87,94.170,1080279.87,94.170,2.16,88.44,1080279.87,94.170,1080279.87,94.170
Average,1:4,10,4.99,65.767,4.99,2270334.80,2270334.80,4.67,93.95,2240841.27,97.688,2240841.27,97.688,4.67,93.94,2240841.27,97.688,2240841.27,97.688
Average,1:4,15,7.48,75.989,7.48,3407158.22,3407158.22,7.18,96.18,3379656.31,98.572,3379656.31,98.572,7.18,96.18,3379656.31,98.572,3379656.31,98.572
Average,1:4,25,12.50,85.015,12.50,5680304.57,5680304.57,12.18,97.48,5656115.92,99.163,5656115.92,99.163,12.18,97.48,5656115.92,99.163,5656115.92,99.163
Average,1:4,50,24.97,92.253,24.97,11449536.31,11449536.31,24.67,98.84,11426455.66,99.620,11426455.66,99.620,24.67,98.83,11426455.66,99.620,11426455.66,99.620
Average,1:4,100,49.97,96.064,49.98,22953782.92,22953782.92,49.68,99.42,22929015.29,99.811,22929015.29,99.811,49.68,99.41,22929015.29,99.811,22929015.29,99.811
Average,1:4,500,249.96,99.202,250.02,114454806.08,114454806.08,249.77,99.92,114431262.15,99.962,114431262.15,99.962,249.77,99.89,114431262.15,99.962,114431262.15,99.962
Average,1:4,1000,499.97,99.600,500.15,229320340.40,229320340.40,499.92,99.98,229297727.64,99.981,229297727.64,99.981,499.92,99.95,229297727.64,99.981,229297727.64,99.981
