stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,2:2:2,2,0.99,1.161,0.99,416002.01,416002.01,0.46,44.83,241390.27,43.109,241390.27,43.109,0.46,45.01,254903.38,44.518,254903.38,44.518
Average,2:2:2,3,1.49,16.631,1.49,630659.86,630659.86,0.98,69.09,486741.04,73.536,486741.04,73.536,0.98,69.18,489189.08,74.490,489189.08,74.490
Average,2:2:2,4,1.96,30.666,1.96,877922.75,877922.75,1.46,75.76,719440.22,80.912,719440.22,80.912,1.46,75.97,740516.49,82.058,740516.49,82.058
Average,2:2:2,5,2.48,41.038,2.48,1110506.50,1110506.50,1.97,80.49,964925.92,85.528,964925.92,85.528,1.97,80.76,977587.18,86.384,977587.18,86.384
Average,2:2:2,10,4.94,65.788,4.94,2192779.98,2192779.98,4.43,90.01,2048842.26,92.882,2048842.26,92.882,4.44,90.17,2062528.21,93.433,2062528.21,93.433
Average,2:2:2,15,7.48,76.151,7.48,3459651.20,3459651.20,6.97,93.39,3305667.45,95.412,3305667.45,95.412,6.99,93.63,3322959.57,95.935,3322959.57,95.935
Average,2:2:2,25,12.47,85.042,12.47,5726936.01,5726936.01,11.96,95.95,5570045.97,97.160,5570045.97,97.160,11.98,96.12,5599141.39,97.544,5599141.39,97.544
Average,2:2:2,50,24.99,92.278,25.00,11581382.52,11581382.52,24.44,97.80,11398440.17,98.487,11398440.17,98.487,24.49,97.98,11441914.92,98.744,11441914.92,98.744
Average,2:2:2,100,49.94,96.066,49.94,22959071.18,22959071.18,49.36,98.85,22771819.40,99.214,22771819.40,99.214,49.45,99.03,22831081.57,99.391,22831081.57,99.391
Average,2:2:2,500,249.90,99.202,249.92,114669707.41,114669707.41,249.11,99.68,114336100.96,99.781,114336100.96,99.781,249.46,99.81,114543979.69,99.885,114543979.69,99.885
Average,2:2:2,1000,499.85,99.600,499.90,229206646.98,229206646.98,498.78,99.78,228712671.87,99.856,228712671.87,99.856,499.44,99.90,229079871.38,99.940,229079871.38,99.940
