stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:4,2,0.94,1.989,0.94,404760.43,404760.43,0.64,61.71,330150.04,59.330,330150.04,59.330,0.64,61.92,361910.45,61.955,361910.45,61.955
Average,1:4,3,1.46,16.015,1.46,633545.83,633545.83,1.16,80.02,550738.06,79.703,550738.06,79.703,1.16,80.20,595578.21,84.692,595578.21,84.692
Average,1:4,4,2.00,30.187,2.00,871721.18,871721.18,1.67,84.84,783171.51,86.758,783171.51,86.758,1.67,84.99,840651.62,91.496,840651.62,91.496
Average,1:4,5,2.50,40.521,2.50,1042216.99,1042216.99,2.17,87.92,942842.78,89.927,942842.78,89.927,2.18,88.15,1006625.70,94.203,1006625.70,94.203
Average,1:4,10,4.98,65.778,4.98,2309213.99,2309213.99,4.65,93.63,2191817.68,95.006,2191817.68,95.006,4.67,93.99,2282220.96,97.709,2282220.96,97.709
Average,1:4,15,7.47,75.986,7.47,3432961.07,3432961.07,7.13,95.57,3317717.30,96.596,3317717.30,96.596,7.15,95.85,3403706.27,98.555,3403706.27,98.555
Average,1:4,25,12.48,84.996,12.48,5680428.97,5680428.97,12.14,97.37,5569216.83,97.956,5569216.83,97.956,12.18,97.63,5654963.09,99.229,5654963.09,99.229
Average,1:4,50,24.95,92.249,24.96,11455406.36,11455406.36,24.59,98.54,11331484.51,98.883,11331484.51,98.883,24.65,98.79,11431110.57,99.600,11431110.57,99.600
Average,1:4,100,50.04,96.070,50.04,22886745.46,22886745.46,49.61,99.14,22743754.55,99.425,22743754.55,99.425,49.72,99.37,22862346.15,99.805,22862346.15,99.805
Average,1:4,500,249.96,99.202,250.03,113807437.89,113807437.89,249.31,99.73,113585123.22,99.837,113585123.22,99.837,249.77,99.89,113782931.66,99.963,113782931.66,99.963
Average,1:4,1000,500.06,99.600,500.26,228981371.21,228981371.21,499.19,99.82,228695038.11,99.902,228695038.11,99.902,500.03,99.95,228957175.00,99.981,228957175.00,99.981
