stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1,2,0.99,5.787,0.99,2913.16,2913.16,0.54,48.36,2219.93,51.836,2219.93,51.836,0.54,48.36,2219.93,51.836,2219.93,51.836
Average,1:1:1:1:1:1:1:1:1,3,1.49,25.116,1.49,4800.87,4800.87,1.03,69.17,4119.76,77.137,4119.76,77.137,1.03,69.17,4119.76,77.137,4119.76,77.137
Average,1:1:1:1:1:1:1:1:1,4,1.99,43.525,1.99,6710.44,6710.44,1.50,76.81,6044.14,87.369,6044.14,87.369,1.50,76.81,6044.14,87.369,6044.14,87.369
Average,1:1:1:1:1:1:1:1:1,5,2.50,56.478,2.50,8718.21,8718.21,2.01,81.32,8077.39,91.297,8077.39,91.297,2.01,81.32,8077.39,91.297,8077.39,91.297
Average,1:1:1:1:1:1:1:1:1,10,5.01,79.321,5.01,18632.00,18632.00,4.52,90.43,18036.36,96.643,18036.36,96.643,4.52,90.43,18036.36,96.643,18036.36,96.643
Average,1:1:1:1:1:1:1:1:1,15,7.49,86.367,7.49,28523.49,28523.49,6.99,93.46,27912.88,97.801,27912.88,97.801,6.99,93.46,27912.88,97.801,27912.88,97.801
Average,1:1:1:1:1:1:1:1:1,25,12.49,91.901,12.49,48426.81,48426.81,11.99,95.99,47833.17,98.750,47833.17,98.750,11.99,95.99,47833.17,98.750,47833.17,98.750
Average,1:1:1:1:1:1:1:1:1,50,24.97,95.971,24.97,98285.95,98285.95,24.46,97.98,97713.80,99.414,97713.80,99.414,24.46,97.98,97713.80,99.414,97713.80,99.414
Average,1:1:1:1:1:1:1:1:1,100,49.96,97.992,49.96,198296.36,198296.36,49.46,99.00,197731.73,99.714,197731.73,99.714,49.46,99.00,197731.73,99.714,197731.73,99.714
Average,1:1:1:1:1:1:1:1:1,500,249.87,99.599,249.87,997402.19,997402.19,249.38,99.80,996855.06,99.945,996855.06,99.945,249.38,99.80,996855.06,99.945,996855.06,99.945
Average,1:1:1:1:1:1:1:1:1,1000,500.07,99.799,500.07,1997006.18,1997006.18,499.57,99.89,1996437.32,99.971,1996437.32,99.971,499.57,99.89,1996437.32,99.971,1996437.32,99.971
