stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:8,2,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.000,0.00,0.000
Average,1:8,3,0.06,0.000,0.06,11.43,11.43,0.00,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.000,0.00,0.000
Average,1:8,4,0.42,0.000,0.42,97.77,97.77,0.00,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.000,0.00,0.000
Average,1:8,5,0.45,0.000,0.45,97.96,97.96,0.00,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.000,0.00,0.000
Average,1:8,10,1.06,0.020,1.06,498.75,498.75,0.60,57.57,304.56,50.935,304.56,50.935,0.60,57.57,323.71,53.427,323.71,53.427
Average,1:8,15,1.84,0.277,1.84,788.78,788.78,1.18,67.17,590.53,75.294,590.53,75.294,1.18,67.17,588.27,75.021,588.27,75.021
Average,1:8,25,2.66,0.440,2.66,1272.04,1272.04,2.18,83.83,1065.81,83.841,1065.81,83.841,2.18,83.83,1065.65,83.849,1065.65,83.849
Average,1:8,50,5.45,0.685,5.45,2649.80,2649.80,4.84,88.83,2416.83,90.710,2416.83,90.710,4.84,88.83,2418.49,90.826,2418.49,90.826
Average,1:8,100,10.84,0.830,10.84,5353.82,5353.82,10.36,95.52,5108.82,95.402,5108.82,95.402,10.36,95.52,5133.90,95.846,5133.90,95.846
Average,1:8,500,56.15,0.964,56.15,27747.21,27747.21,55.81,99.41,27534.22,99.231,27534.22,99.231,55.81,99.41,27573.71,99.376,27573.71,99.376
Average,1:8,1000,110.57,0.982,110.57,54665.95,54665.95,110.06,99.53,54408.88,99.526,54408.88,99.526,110.06,99.53,54444.85,99.593,54444.85,99.593
Average,1:8,2000,220.90,0.990,220.90,109551.12,109551.12,220.21,99.68,109266.32,99.739,109266.32,99.739,220.21,99.68,109280.74,99.752,109280.74,99.752
Average,1:8,5000,549.75,0.996,549.75,272803.58,272803.58,549.36,99.92,272595.10,99.923,272595.10,99.923,549.36,99.92,272608.25,99.928,272608.25,99.928
