stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,2:2:2,2,1.00,0.808,1.00,461282.79,461282.79,0.46,45.15,281459.77,44.979,281459.77,44.979,0.46,45.15,278173.07,44.770,278173.07,44.770
Average,2:2:2,3,1.47,15.858,1.47,621409.07,621409.07,0.98,70.75,538862.43,77.581,538862.43,77.581,0.98,70.75,516749.68,75.677,516749.68,75.677
Average,2:2:2,4,1.94,29.747,1.94,888022.05,888022.05,1.48,77.62,786344.42,84.644,786344.42,84.644,1.48,77.62,771628.43,82.888,771628.43,82.888
Average,2:2:2,5,2.41,39.919,2.41,1029235.10,1029235.10,1.96,82.32,935855.04,88.079,935855.04,88.079,1.96,82.32,914400.92,86.885,914400.92,86.885
Average,2:2:2,10,4.95,65.825,4.95,2355447.67,2355447.67,4.49,90.94,2274272.16,94.921,2274272.16,94.921,4.49,90.88,2222309.24,93.747,2222309.24,93.747
Average,2:2:2,15,7.47,76.142,7.47,3317785.80,3317785.80,6.97,93.43,3204789.20,96.396,3204789.20,96.396,6.97,93.43,3175037.96,95.771,3175037.96,95.771
Average,2:2:2,25,12.43,84.995,12.43,5742636.45,5742636.45,11.90,95.79,5636632.83,97.751,5636632.83,97.751,11.90,95.79,5620524.94,97.375,5620524.94,97.375
Average,2:2:2,50,24.89,92.244,24.90,11504541.73,11504541.73,24.37,97.92,11410089.12,98.915,11410089.12,98.915,24.37,97.91,11382913.83,98.725,11382913.83,98.725
Average,2:2:2,100,50.10,96.078,50.10,23271690.30,23271690.30,49.59,98.99,23165913.89,99.464,23165913.89,99.464,49.59,98.98,23142049.01,99.369,23142049.01,99.369
Average,2:2:2,500,249.73,99.202,249.75,115982143.93,115982143.93,249.29,99.82,115900359.00,99.895,115900359.00,99.895,249.29,99.81,115874692.19,99.877,115874692.19,99.877
Average,2:2:2,1000,499.11,99.600,499.22,227691394.70,227691394.70,498.72,99.92,227610612.76,99.950,227610612.76,99.950,498.72,99.90,227582733.01,99.939,227582733.01,99.939
