stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,2:3,2,0.97,0.909,0.97,259130.12,259130.12,0.52,51.36,195194.43,49.916,195194.43,49.916,0.52,51.36,183105.88,48.755,183105.88,48.755
Average,2:3,3,1.54,18.232,1.54,436076.23,436076.23,1.04,70.20,367084.66,76.574,367084.66,76.574,1.04,70.20,336721.27,73.498,336721.27,73.498
Average,2:3,4,2.02,31.818,2.02,728369.48,728369.48,1.55,77.32,671570.24,83.908,671570.24,83.908,1.55,77.32,635622.34,81.610,635622.34,81.610
Average,2:3,5,2.43,40.000,2.43,807813.36,807813.36,2.02,84.57,723910.74,89.269,723910.74,89.269,2.02,84.57,703903.19,87.357,703903.19,87.357
Average,2:3,10,4.94,65.801,4.94,1606154.17,1606154.17,4.47,90.80,1526955.96,94.299,1526955.96,94.299,4.47,90.80,1501316.08,92.834,1501316.08,92.834
Average,2:3,15,7.42,75.989,7.42,2582072.88,2582072.88,6.94,93.75,2515446.02,96.422,2515446.02,96.422,6.94,93.75,2481148.91,95.427,2481148.91,95.427
Average,2:3,25,12.49,85.086,12.49,4296614.20,4296614.20,12.05,96.45,4235665.58,97.858,4235665.58,97.858,12.05,96.45,4197573.03,97.293,4197573.03,97.293
Average,2:3,50,25.04,92.289,25.04,8359790.34,8359790.34,24.57,98.13,8290699.15,98.959,8290699.15,98.959,24.57,98.13,8255348.33,98.685,8255348.33,98.685
Average,2:3,100,49.94,96.065,49.94,17426507.70,17426507.70,49.50,99.12,17347765.31,99.456,17347765.31,99.456,49.50,99.11,17319456.71,99.349,17319456.71,99.349
Average,2:3,500,250.00,99.202,250.04,86246258.73,86246258.73,249.59,99.83,86173114.64,99.889,86173114.64,99.889,249.59,99.81,86131448.80,99.861,86131448.80,99.861
Average,2:3,1000,499.97,99.600,500.13,170915637.06,170915637.06,499.67,99.93,170842230.15,99.946,170842230.15,99.946,499.67,99.90,170796232.55,99.929,170796232.55,99.929
