stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,2:2,2,1.02,2.222,1.02,211196.17,211196.17,0.46,43.63,111990.12,44.195,111990.12,44.195,0.46,43.63,108103.53,43.563,108103.53,43.563
Average,2:2,3,1.55,18.484,1.55,308289.08,308289.08,1.07,71.61,268472.34,77.348,268472.34,77.348,1.07,71.61,263662.94,76.174,263662.94,76.174
Average,2:2,4,2.01,31.363,2.01,424299.60,424299.60,1.46,73.63,355475.47,81.505,355475.47,81.505,1.46,73.63,347951.12,79.454,347951.12,79.454
Average,2:2,5,2.53,41.575,2.54,582684.01,582684.01,2.05,82.12,543236.26,88.649,543236.26,88.649,2.05,82.04,523683.82,86.897,523683.82,86.897
Average,2:2,10,5.01,66.112,5.01,1085109.42,1085109.42,4.49,89.81,1043281.67,94.556,1043281.67,94.556,4.49,89.81,1029696.53,93.363,1029696.53,93.363
Average,2:2,15,7.43,75.991,7.43,1703783.06,1703783.06,6.93,93.16,1652114.10,96.063,1652114.10,96.063,6.93,93.16,1631998.50,95.374,1631998.50,95.374
Average,2:2,25,12.53,85.095,12.53,2781547.02,2781547.02,12.07,96.40,2745530.56,97.903,2745530.56,97.903,12.07,96.38,2728849.65,97.549,2728849.65,97.549
Average,2:2,50,24.86,92.229,24.87,5474895.63,5474895.63,24.36,98.00,5431662.87,98.865,5431662.87,98.865,24.36,97.98,5417364.79,98.650,5417364.79,98.650
Average,2:2,100,50.10,96.076,50.10,11525655.32,11525655.32,49.63,99.07,11463018.46,99.434,11463018.46,99.434,49.63,99.07,11444551.50,99.352,11444551.50,99.352
Average,2:2,500,250.06,99.203,250.12,57269397.67,57269397.67,249.65,99.83,57220853.31,99.878,57220853.31,99.878,249.65,99.81,57201001.53,99.862,57201001.53,99.862
Average,2:2,1000,499.96,99.600,500.19,115124535.83,115124535.83,499.73,99.95,115082050.43,99.940,115082050.43,99.940,499.73,99.90,115068151.29,99.931,115068151.29,99.931
