stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,2:1,2,0.99,3.030,0.99,39596.59,39596.59,0.38,34.24,18917.36,34.005,18917.36,34.005,0.38,34.24,19023.82,34.299,19023.82,34.299
Average,2:1,3,1.40,14.444,1.40,61014.31,61014.31,0.84,57.22,41808.26,59.573,41808.26,59.573,0.84,57.22,42117.44,60.162,42117.44,60.162
Average,2:1,4,1.94,28.545,1.94,86706.40,86706.40,1.33,69.14,66391.47,74.382,66391.47,74.382,1.33,69.14,65826.52,74.123,65826.52,74.123
Average,2:1,5,2.43,39.131,2.43,111224.63,111224.63,1.80,74.09,89475.22,78.812,89475.22,78.812,1.80,74.09,89038.88,78.637,89038.88,78.637
Average,2:1,10,4.95,65.548,4.95,238877.71,238877.71,4.32,87.10,216835.45,90.452,216835.45,90.452,4.32,87.10,216684.66,90.452,216684.66,90.452
Average,2:1,15,7.35,75.555,7.35,357843.20,357843.20,6.75,91.77,336244.78,93.859,336244.78,93.859,6.75,91.77,336380.70,93.930,336380.70,93.930
Average,2:1,25,12.59,85.088,12.59,613567.56,613567.56,11.95,94.92,592167.86,96.474,592167.86,96.474,11.95,94.92,592814.34,96.598,592814.34,96.598
Average,2:1,50,24.97,92.250,24.97,1237708.39,1237708.39,24.34,97.45,1216236.82,98.251,1216236.82,98.251,24.34,97.45,1215756.91,98.214,1215756.91,98.214
Average,2:1,100,49.62,96.036,49.62,2471480.27,2471480.27,49.03,98.80,2449769.92,99.119,2449769.92,99.119,49.03,98.80,2449601.95,99.110,2449601.95,99.110
Average,2:1,500,250.18,99.203,250.18,12492287.33,12492287.33,249.57,99.75,12471817.80,99.835,12471817.80,99.835,249.57,99.75,12471056.29,99.830,12471056.29,99.830
Average,2:1,1000,500.65,99.601,500.66,25020710.82,25020710.82,500.02,99.87,24998678.46,99.912,24998678.46,99.912,500.02,99.87,24997903.97,99.908,24997903.97,99.908
