stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,2:1,2,1.02,3.939,1.02,90994.12,90994.12,0.37,31.36,49047.95,34.535,49047.95,34.535,0.37,31.36,43071.81,32.509,43071.81,32.509
Average,2:1,3,1.62,20.151,1.62,157827.17,157827.17,0.96,58.48,127381.58,67.723,127381.58,67.723,0.96,58.48,119227.26,62.992,119227.26,62.992
Average,2:1,4,2.06,31.272,2.06,222887.79,222887.79,1.44,69.74,190458.89,78.655,190458.89,78.655,1.44,69.74,174532.21,75.321,174532.21,75.321
Average,2:1,5,2.50,40.161,2.50,292496.90,292496.90,1.89,76.06,265737.82,84.731,265737.82,84.731,1.89,76.06,246099.86,81.065,246099.86,81.065
Average,2:1,10,4.85,64.794,4.85,563610.40,563610.40,4.23,87.18,524545.46,92.679,524545.46,92.679,4.23,87.18,509283.82,90.785,509283.82,90.785
Average,2:1,15,7.56,76.113,7.56,835418.93,835418.93,6.89,91.12,799129.83,95.242,799129.83,95.242,6.89,91.12,783971.21,94.019,783971.21,94.019
Average,2:1,25,12.44,84.934,12.44,1394508.87,1394508.87,11.86,95.36,1368064.55,97.451,1368064.55,97.451,11.86,95.34,1349443.66,96.922,1349443.66,96.922
Average,2:1,50,25.04,92.268,25.05,2763725.42,2763725.42,24.37,97.31,2739007.52,98.638,2739007.52,98.638,24.37,97.28,2719001.63,98.144,2719001.63,98.144
Average,2:1,100,49.94,96.061,49.95,5752959.59,5752959.59,49.31,98.74,5725921.42,99.366,5725921.42,99.366,49.31,98.71,5706189.61,99.142,5706189.61,99.142
Average,2:1,500,249.73,99.201,249.85,28501129.17,28501129.17,249.27,99.81,28476560.86,99.885,28476560.86,99.885,249.27,99.76,28455854.57,99.837,28455854.57,99.837
Average,2:1,1000,499.34,99.600,499.53,57155371.08,57155371.08,498.94,99.91,57132413.45,99.937,57132413.45,99.937,498.94,99.88,57116360.51,99.918,57116360.51,99.918
