stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,3:3,2,1.00,0.808,1.00,308380.22,308380.22,0.46,45.45,187248.06,44.394,187248.06,44.394,0.46,45.45,179909.06,43.605,179909.06,43.605
Average,3:3,3,1.50,16.919,1.50,442677.32,442677.32,0.99,71.41,370540.35,77.285,370540.35,77.285,0.99,71.41,341939.95,73.628,341939.95,73.628
Average,3:3,4,2.00,31.868,2.00,667561.67,667561.67,1.53,77.87,579418.42,83.326,579418.42,83.326,1.53,77.87,552122.42,80.960,552122.42,80.960
Average,3:3,5,2.52,41.808,2.52,832120.00,832120.00,2.06,83.20,754514.43,87.870,754514.43,87.870,2.06,83.20,719356.37,85.797,719356.37,85.797
Average,3:3,10,5.02,66.355,5.02,1700225.29,1700225.29,4.55,90.90,1608115.18,93.611,1608115.18,93.611,4.55,90.90,1582473.44,92.579,1582473.44,92.579
Average,3:3,15,7.52,76.312,7.52,2684857.03,2684857.03,7.03,93.55,2583221.72,95.715,2583221.72,95.715,7.03,93.51,2553005.28,95.022,2553005.28,95.022
Average,3:3,25,12.48,85.067,12.48,4253692.37,4253692.37,11.96,95.95,4155788.94,97.420,4155788.94,97.420,11.96,95.92,4129058.39,97.013,4129058.39,97.013
Average,3:3,50,25.03,92.296,25.03,8530255.08,8530255.08,24.58,98.18,8432214.59,98.728,8432214.59,98.728,24.58,98.18,8398102.22,98.489,8398102.22,98.489
Average,3:3,100,49.99,96.070,49.99,17100202.85,17100202.85,49.47,98.98,17028939.76,99.353,17028939.76,99.353,49.47,98.98,16984959.56,99.211,16984959.56,99.211
Average,3:3,500,250.10,99.203,250.16,85813990.09,85813990.09,249.68,99.83,85746713.31,99.870,85746713.31,99.870,249.68,99.80,85701815.63,99.841,85701815.63,99.841
Average,3:3,1000,500.05,99.600,500.21,172029256.48,172029256.48,499.78,99.94,171946235.10,99.934,171946235.10,99.934,499.78,99.91,171907564.73,99.922,171907564.73,99.922
