stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:2,2,1.03,4.040,1.03,818.75,818.75,0.66,60.60,634.39,61.165,634.39,61.165,0.66,60.60,634.39,61.165,634.39,61.165
Average,1:2,3,1.50,16.868,1.50,1268.78,1268.78,1.06,71.11,1056.10,75.575,1056.10,75.575,1.06,71.11,1056.10,75.575,1056.10,75.575
Average,1:2,4,1.98,29.898,1.98,1802.37,1802.37,1.61,81.31,1611.20,85.647,1611.20,85.647,1.61,81.31,1611.20,85.647,1611.20,85.647
Average,1:2,5,2.52,40.545,2.52,2385.78,2385.78,2.15,87.07,2204.39,91.744,2204.39,91.744,2.15,87.07,2204.39,91.744,2204.39,91.744
Average,1:2,10,4.97,65.631,4.97,4906.75,4906.75,4.63,93.27,4717.81,96.021,4717.81,96.021,4.63,93.27,4717.81,96.021,4717.81,96.021
Average,1:2,15,7.42,75.832,7.42,7196.03,7196.03,7.07,95.38,7016.06,97.421,7016.06,97.421,7.07,95.38,7016.06,97.421,7016.06,97.421
Average,1:2,25,12.52,85.031,12.52,12297.70,12297.70,12.20,97.48,12134.51,98.646,12134.51,98.646,12.20,97.48,12134.51,98.646,12134.51,98.646
Average,1:2,50,24.97,92.247,24.97,24747.55,24747.55,24.58,98.44,24548.30,99.181,24548.30,99.181,24.58,98.44,24548.30,99.181,24548.30,99.181
Average,1:2,100,50.38,96.091,50.38,50009.53,50009.53,49.95,99.14,49781.50,99.540,49781.50,99.540,49.95,99.14,49781.50,99.540,49781.50,99.540
Average,1:2,500,250.93,99.205,250.93,250711.47,250711.47,250.57,99.85,250529.08,99.926,250529.08,99.926,250.57,99.85,250529.08,99.926,250529.08,99.926
Average,1:2,1000,498.34,99.599,498.34,497201.97,497201.97,498.00,99.93,497035.56,99.966,497035.56,99.966,498.00,99.93,497035.56,99.966,497035.56,99.966
