stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:8,2,0.96,2.222,0.96,841630.96,841630.96,0.70,66.96,798441.22,66.839,798441.22,66.839,0.70,66.96,798441.22,66.839,798441.22,66.839
Average,1:8,3,1.55,18.282,1.55,1845408.03,1845408.03,1.20,80.30,1777172.11,86.818,1777172.11,86.818,1.20,80.30,1777172.11,86.818,1777172.11,86.818
Average,1:8,4,1.95,29.151,1.95,1558372.00,1558372.00,1.70,87.72,1519270.87,92.424,1519270.87,92.424,1.70,87.72,1519270.87,92.424,1519270.87,92.424
Average,1:8,5,2.43,39.313,2.43,2072854.07,2072854.07,2.18,90.40,2020593.33,95.124,2020593.33,95.124,2.18,90.40,2020593.33,95.124,2020593.33,95.124
Average,1:8,10,4.94,65.588,4.94,4030149.00,4030149.00,4.67,94.82,3980120.60,97.992,3980120.60,97.992,4.67,94.82,3980120.60,97.992,3980120.60,97.992
Average,1:8,15,7.53,76.232,7.53,6482525.24,6482525.24,7.25,96.45,6422904.49,98.623,6422904.49,98.623,7.25,96.45,6422904.49,98.623,6422904.49,98.623
Average,1:8,25,12.55,85.059,12.55,12335627.13,12335627.13,12.30,98.13,12287191.99,99.316,12287191.99,99.316,12.30,98.13,12287191.99,99.316,12287191.99,99.316
Average,1:8,50,24.84,92.220,24.84,20709877.76,20709877.76,24.59,98.99,20671213.97,99.628,20671213.97,99.628,24.59,98.97,20671213.97,99.628,20671213.97,99.628
Average,1:8,100,49.86,96.058,49.86,44935536.96,44935536.96,49.66,99.61,44900341.40,99.868,44900341.40,99.868,49.66,99.61,44900341.40,99.868,44900341.40,99.868
Average,1:8,500,249.50,99.201,249.55,227893241.78,227893241.78,249.34,99.93,227859722.81,99.973,227859722.81,99.973,249.34,99.91,227859722.81,99.973,227859722.81,99.973
Average,1:8,1000,499.75,99.600,499.87,455944274.94,455944274.94,499.72,99.99,455913686.49,99.986,455913686.49,99.986,499.72,99.96,455913686.49,99.986,455913686.49,99.986
