stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:2:3,2,1.02,4.646,1.02,2061.84,2061.84,0.65,58.48,1688.85,60.506,1688.85,60.506,0.65,58.48,1675.31,60.169,1675.31,60.169
Average,1:2:3,3,1.48,15.959,1.48,3122.73,3122.73,1.13,76.76,2765.77,80.779,2765.77,80.779,1.13,76.76,2778.60,81.142,2778.60,81.142
Average,1:2:3,4,1.92,28.383,1.92,4063.71,4063.71,1.53,81.81,3647.02,87.887,3647.02,87.887,1.53,81.81,3655.03,88.194,3655.03,88.194
Average,1:2:3,5,2.55,41.515,2.55,5663.32,5663.32,2.14,84.64,5250.11,91.725,5250.11,91.725,2.14,84.64,5253.60,91.787,5253.60,91.787
Average,1:2:3,10,4.92,65.389,4.92,11652.73,11652.73,4.58,93.41,11281.08,96.633,11281.08,96.633,4.58,93.41,11278.26,96.629,11278.26,96.629
Average,1:2:3,15,7.51,76.158,7.51,18023.90,18023.90,7.13,95.01,17620.59,97.687,17620.59,97.687,7.13,95.01,17610.51,97.641,17610.51,97.641
Average,1:2:3,25,12.57,85.123,12.57,30676.06,30676.06,12.23,97.29,30300.20,98.758,30300.20,98.758,12.23,97.29,30302.58,98.760,30302.58,98.760
Average,1:2:3,50,24.92,92.241,24.92,61941.16,61941.16,24.64,98.86,61611.38,99.457,61611.38,99.457,24.64,98.86,61614.13,99.462,61614.13,99.462
Average,1:2:3,100,50.29,96.088,50.29,124343.51,124343.51,49.85,99.12,123896.83,99.644,123896.83,99.644,49.85,99.12,123883.10,99.633,123883.10,99.633
Average,1:2:3,500,249.95,99.202,249.95,623521.62,623521.62,249.61,99.86,623136.08,99.937,623136.08,99.937,249.61,99.86,623126.77,99.936,623126.77,99.936
Average,1:2:3,1000,500.16,99.600,500.16,1249609.63,1249609.63,499.81,99.93,1249291.92,99.974,1249291.92,99.974,499.81,99.93,1249286.10,99.974,1249286.10,99.974
