stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1,2,1.00,6.060,1.00,1516.48,1516.48,0.57,51.51,1213.96,54.915,1213.96,54.915,0.57,51.51,1213.96,54.915,1213.96,54.915
Average,1:1:1:1:1,3,1.42,21.616,1.42,2405.89,2405.89,1.02,72.52,2066.91,78.951,2066.91,78.951,1.02,72.52,2066.91,78.951,2066.91,78.951
Average,1:1:1:1:1,4,2.10,46.464,2.10,3633.07,3633.07,1.57,75.65,3228.03,86.106,3228.03,86.106,1.57,75.65,3228.03,86.106,3228.03,86.106
Average,1:1:1:1:1,5,2.54,56.666,2.54,4431.76,4431.76,2.07,81.81,4112.60,91.228,4112.60,91.228,2.07,81.81,4112.60,91.228,4112.60,91.228
Average,1:1:1:1:1,10,5.01,79.098,5.01,9255.13,9255.13,4.47,89.36,8910.20,95.980,8910.20,95.980,4.47,89.36,8910.20,95.980,8910.20,95.980
Average,1:1:1:1:1,15,7.58,86.476,7.58,14458.33,14458.33,7.08,93.46,14127.21,97.677,14127.21,97.677,7.08,93.46,14127.21,97.677,14127.21,97.677
Average,1:1:1:1:1,25,12.56,91.931,12.56,24780.08,24780.08,12.07,96.11,24465.52,98.719,24465.52,98.719,12.07,96.11,24465.52,98.719,24465.52,98.719
Average,1:1:1:1:1,50,25.18,96.007,25.18,49917.60,49917.60,24.65,97.90,49582.22,99.317,49582.22,99.317,24.65,97.90,49582.22,99.317,49582.22,99.317
Average,1:1:1:1:1,100,49.85,97.988,49.85,98400.92,98400.92,49.38,99.06,98092.89,99.684,98092.89,99.684,49.38,99.06,98092.89,99.684,98092.89,99.684
Average,1:1:1:1:1,500,250.44,99.600,250.44,499716.78,499716.78,249.88,99.77,499352.10,99.926,499352.10,99.926,249.88,99.77,499352.10,99.926,499352.10,99.926
Average,1:1:1:1:1,1000,499.89,99.799,499.89,999854.36,999854.36,499.39,99.90,999519.92,99.966,999519.92,99.966,499.39,99.90,999519.92,99.966,999519.92,99.966
