stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:2,2,0.97,4.040,0.97,145321.89,145321.89,0.58,52.72,113505.92,54.894,113505.92,54.894,0.58,52.72,113505.92,54.894,113505.92,54.894
Average,1:2,3,1.54,18.787,1.54,339935.26,339935.26,1.15,71.51,320657.93,76.285,320657.93,76.285,1.15,71.51,320657.93,76.285,320657.93,76.285
Average,1:2,4,1.96,29.292,1.96,426041.04,426041.04,1.60,82.62,394786.07,89.051,394786.07,89.051,1.60,82.62,394786.07,89.051,394786.07,89.051
Average,1:2,5,2.47,39.616,2.47,538699.18,538699.18,2.16,87.87,521085.11,93.905,521085.11,93.905,2.16,87.87,521085.11,93.905,521085.11,93.905
Average,1:2,10,5.01,66.033,5.01,1087190.86,1087190.86,4.58,91.57,1066114.26,97.239,1066114.26,97.239,4.58,91.57,1066114.26,97.239,1066114.26,97.239
Average,1:2,15,7.41,75.738,7.42,1766263.58,1766263.58,7.06,95.40,1752424.77,98.237,1752424.77,98.237,7.06,95.24,1752424.77,98.237,1752424.77,98.237
Average,1:2,25,12.35,84.779,12.35,2908550.19,2908550.19,12.01,97.24,2895145.45,99.167,2895145.45,99.167,12.01,97.24,2895145.45,99.167,2895145.45,99.167
Average,1:2,50,24.80,92.196,24.81,5619466.23,5619466.23,24.46,98.62,5602334.17,99.576,5602334.17,99.576,24.46,98.59,5602334.17,99.576,5602334.17,99.576
Average,1:2,100,50.18,96.079,50.20,11612225.40,11612225.40,49.86,99.35,11596734.98,99.792,11596734.98,99.792,49.86,99.33,11596734.98,99.792,11596734.98,99.792
Average,1:2,500,249.86,99.202,249.97,57855593.63,57855593.63,249.70,99.93,57845826.96,99.961,57845826.96,99.961,249.70,99.89,57845826.96,99.961,57845826.96,99.961
Average,1:2,1000,500.37,99.600,500.56,114291740.12,114291740.12,500.28,99.98,114276388.52,99.981,114276388.52,99.981,500.28,99.94,114276388.52,99.981,114276388.52,99.981
