stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:4,2,0.98,1.616,0.98,304841.63,304841.63,0.70,67.87,242487.64,67.835,242487.64,67.835,0.70,67.87,242487.64,67.835,242487.64,67.835
Average,1:4,3,1.53,18.383,1.53,699437.83,699437.83,1.15,74.34,650661.22,80.565,650661.22,80.565,1.15,74.34,650661.22,80.565,650661.22,80.565
Average,1:4,4,1.93,28.888,1.93,885718.43,885718.43,1.63,85.35,857543.24,90.730,857543.24,90.730,1.63,85.35,857543.24,90.730,857543.24,90.730
Average,1:4,5,2.53,41.272,2.53,1302234.72,1302234.72,2.24,89.44,1250414.72,94.322,1250414.72,94.322,2.24,89.44,1250414.72,94.322,1250414.72,94.322
Average,1:4,10,4.98,65.699,4.98,2126944.28,2126944.28,4.67,93.98,2102054.41,97.905,2102054.41,97.905,4.67,93.98,2102054.41,97.905,2102054.41,97.905
Average,1:4,15,7.51,76.084,7.51,3632869.87,3632869.87,7.20,95.99,3602107.76,98.634,3602107.76,98.634,7.20,95.99,3602107.76,98.634,3602107.76,98.634
Average,1:4,25,12.43,84.968,12.43,5069599.24,5069599.24,12.12,97.50,5043896.01,99.143,5043896.01,99.143,12.12,97.50,5043896.01,99.143,5043896.01,99.143
Average,1:4,50,25.09,92.282,25.10,11621990.10,11621990.10,24.80,98.86,11595367.43,99.576,11595367.43,99.576,24.80,98.81,11595367.43,99.576,11595367.43,99.576
Average,1:4,100,49.88,96.058,49.89,21130831.67,21130831.67,49.57,99.38,21107219.66,99.807,21107219.66,99.807,49.57,99.37,21107219.66,99.807,21107219.66,99.807
Average,1:4,500,249.90,99.202,249.98,116734938.99,116734938.99,249.72,99.92,116713263.13,99.959,116713263.13,99.959,249.72,99.89,116713263.13,99.959,116713263.13,99.959
Average,1:4,1000,499.10,99.599,499.34,229225711.26,229225711.26,499.18,100.01,229209192.04,99.985,229209192.04,99.985,499.18,99.96,229209192.04,99.985,229209192.04,99.985
