stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:16,2,0.98,1.212,0.98,6881.41,6881.41,0.80,78.18,6169.59,76.649,6169.59,76.649,0.80,78.18,6169.59,76.649,6169.59,76.649
Average,1:16,3,1.54,18.282,1.54,11074.10,11074.10,1.18,78.88,9728.11,83.500,9728.11,83.500,1.18,78.88,9728.11,83.500,9728.11,83.500
Average,1:16,4,1.93,28.989,1.93,13629.20,13629.20,1.61,84.74,12483.44,89.410,12483.44,89.410,1.61,84.74,12483.44,89.410,12483.44,89.410
Average,1:16,5,2.52,40.808,2.52,19073.17,19073.17,2.27,91.06,18185.63,94.735,18185.63,94.735,2.27,91.06,18185.63,94.735,18185.63,94.735
Average,1:16,10,4.92,65.558,4.92,38625.61,38625.61,4.66,94.88,37613.09,97.267,37613.09,97.267,4.66,94.88,37613.09,97.267,37613.09,97.267
Average,1:16,15,7.41,75.808,7.41,58444.93,58444.93,7.16,96.77,57492.43,98.294,57492.43,98.294,7.16,96.77,57492.43,98.294,57492.43,98.294
Average,1:16,25,12.41,84.934,12.41,98041.27,98041.27,12.17,98.16,97161.50,99.085,97161.50,99.085,12.17,98.16,97161.50,99.085,97161.50,99.085
Average,1:16,50,25.13,92.305,25.13,201203.76,201203.76,24.87,99.00,200123.78,99.465,200123.78,99.465,24.87,99.00,200123.78,99.465,200123.78,99.465
Average,1:16,100,50.10,96.077,50.10,399567.33,399567.33,49.80,99.40,398397.38,99.704,398397.38,99.704,49.80,99.40,398397.38,99.704,398397.38,99.704
Average,1:16,500,250.11,99.203,250.11,1998916.21,1998916.21,249.87,99.90,1997889.50,99.948,1997889.50,99.948,249.87,99.90,1997889.50,99.948,1997889.50,99.948
Average,1:16,1000,499.64,99.600,499.64,3988145.28,3988145.28,499.40,99.95,3987165.24,99.975,3987165.24,99.975,499.40,99.95,3987165.24,99.975,3987165.24,99.975
