stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:4,2,0.96,2.828,0.96,1565.93,1565.93,0.63,58.78,1265.41,59.060,1265.41,59.060,0.63,58.78,1265.41,59.060,1265.41,59.060
Average,1:4,3,1.52,17.373,1.52,2657.93,2657.93,1.13,76.86,2316.18,82.350,2316.18,82.350,1.13,76.86,2316.18,82.350,2316.18,82.350
Average,1:4,4,1.95,29.090,1.95,3626.50,3626.50,1.66,85.85,3300.99,88.219,3300.99,88.219,1.66,85.85,3300.99,88.219,3300.99,88.219
Average,1:4,5,2.58,42.343,2.58,4915.38,4915.38,2.27,88.88,4596.62,92.895,4596.62,92.895,2.27,88.88,4596.62,92.895,4596.62,92.895
Average,1:4,10,4.93,65.448,4.93,9435.98,9435.98,4.61,93.56,9132.51,96.459,9132.51,96.459,4.61,93.56,9132.51,96.459,9132.51,96.459
Average,1:4,15,7.49,76.034,7.49,14622.93,14622.93,7.20,96.30,14326.76,97.929,14326.76,97.929,7.20,96.30,14326.76,97.929,14326.76,97.929
Average,1:4,25,12.35,84.828,12.35,24446.45,24446.45,12.06,97.60,24130.21,98.684,24130.21,98.684,12.06,97.60,24130.21,98.684,24130.21,98.684
Average,1:4,50,24.97,92.251,24.97,50202.60,50202.60,24.61,98.57,49865.90,99.330,49865.90,99.330,24.61,98.57,49865.90,99.330,49865.90,99.330
Average,1:4,100,49.89,96.057,49.89,98674.74,98674.74,49.61,99.43,98385.55,99.705,98385.55,99.705,49.61,99.43,98385.55,99.705,98385.55,99.705
Average,1:4,500,250.69,99.204,250.69,500935.20,500935.20,250.42,99.89,500640.45,99.941,500640.45,99.941,250.42,99.89,500640.45,99.941,500640.45,99.941
Average,1:4,1000,500.57,99.601,500.57,999579.97,999579.97,500.27,99.94,999240.59,99.965,999240.59,99.965,500.27,99.94,999240.59,99.965,999240.59,99.965
