stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:8,2,1.03,3.030,1.03,3244.81,3244.81,0.71,66.96,2722.20,67.209,2722.20,67.209,0.71,66.96,2722.20,67.209,2722.20,67.209
Average,1:8,3,1.47,15.757,1.47,5199.42,5199.42,1.17,81.51,4680.89,84.202,4680.89,84.202,1.17,81.51,4680.89,84.202,4680.89,84.202
Average,1:8,4,2.03,31.010,2.03,7504.17,7504.17,1.74,87.87,6965.66,91.720,6965.66,91.720,1.74,87.87,6965.66,91.720,6965.66,91.720
Average,1:8,5,2.55,41.777,2.55,9528.87,9528.87,2.23,87.92,8920.71,92.685,8920.71,92.685,2.23,87.92,8920.71,92.685,8920.71,92.685
Average,1:8,10,5.09,66.461,5.09,19833.44,19833.44,4.81,94.81,19288.96,97.172,19288.96,97.172,4.81,94.81,19288.96,97.172,19288.96,97.172
Average,1:8,15,7.45,75.866,7.45,29217.99,29217.99,7.15,96.16,28642.83,97.954,28642.83,97.954,7.15,96.16,28642.83,97.954,28642.83,97.954
Average,1:8,25,12.46,84.996,12.46,48869.53,48869.53,12.19,97.86,48322.35,98.869,48322.35,98.869,12.19,97.86,48322.35,98.869,48322.35,98.869
Average,1:8,50,25.01,92.267,25.01,98998.70,98998.70,24.75,98.97,98448.08,99.435,98448.08,99.435,24.75,98.97,98448.08,99.435,98448.08,99.435
Average,1:8,100,49.98,96.067,49.98,199010.19,199010.19,49.73,99.49,198529.76,99.752,198529.76,99.752,49.73,99.49,198529.76,99.752,198529.76,99.752
Average,1:8,500,250.21,99.203,250.21,1001337.86,1001337.86,249.92,99.88,1000744.73,99.940,1000744.73,99.940,249.92,99.88,1000744.73,99.940,1000744.73,99.940
Average,1:8,1000,499.75,99.600,499.75,1997890.27,1997890.27,499.52,99.95,1997377.38,99.974,1997377.38,99.974,499.52,99.95,1997377.38,99.974,1997377.38,99.974
