stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:16,2,0.99,1.414,0.99,1724050.88,1724050.88,0.73,71.21,1644216.75,70.375,1644216.75,70.375,0.73,71.21,1644216.75,70.375,1644216.75,70.375
Average,1:16,3,1.52,17.272,1.52,2924096.05,2924096.05,1.26,85.85,2856145.17,90.315,2856145.17,90.315,1.26,85.85,2856145.17,90.315,2856145.17,90.315
Average,1:16,4,2.04,31.919,2.04,4468436.89,4468436.89,1.76,87.87,4376675.17,93.766,4376675.17,93.766,1.76,87.87,4376675.17,93.766,4376675.17,93.766
Average,1:16,5,2.56,42.040,2.56,5009848.58,5009848.58,2.27,89.74,4909272.39,95.473,4909272.39,95.473,2.27,89.74,4909272.39,95.473,4909272.39,95.473
Average,1:16,10,5.07,66.408,5.07,8716146.69,8716146.69,4.81,95.16,8595214.30,98.200,8595214.30,98.200,4.81,95.16,8595214.30,98.200,8595214.30,98.200
Average,1:16,15,7.57,76.298,7.57,12991120.90,12991120.90,7.32,96.81,12894522.35,98.816,12894522.35,98.816,7.32,96.81,12894522.35,98.816,12894522.35,98.816
Average,1:16,25,12.44,84.948,12.44,22480560.43,22480560.43,12.20,98.07,22397980.45,99.400,22397980.45,99.400,12.20,98.07,22397980.45,99.400,22397980.45,99.400
Average,1:16,50,25.10,92.296,25.10,45703475.16,45703475.16,24.86,99.03,45622638.91,99.691,45622638.91,99.691,24.86,99.03,45622638.91,99.691,45622638.91,99.691
Average,1:16,100,50.03,96.069,50.03,90047300.29,90047300.29,49.75,99.45,89959117.10,99.821,89959117.10,99.821,49.75,99.45,89959117.10,99.821,89959117.10,99.821
Average,1:16,500,250.24,99.203,250.28,452935231.83,452935231.83,250.12,99.95,452877961.17,99.975,452877961.17,99.975,250.12,99.93,452877961.17,99.975,452877961.17,99.975
Average,1:16,1000,498.76,99.599,498.96,914081253.58,914081253.58,498.77,100.00,913987237.42,99.983,913987237.42,99.983,498.77,99.96,913987237.42,99.983,913987237.42,99.983
