stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1,2,0.94,4.242,0.94,688.52,688.52,0.45,41.21,461.41,42.763,461.41,42.763,0.45,41.21,461.41,42.763,461.41,42.763
Average,1:1:1,3,1.44,22.929,1.44,1175.25,1175.25,0.96,63.83,953.95,69.268,953.95,69.268,0.96,63.83,953.95,69.268,953.95,69.268
Average,1:1:1,4,2.01,42.525,2.01,1758.27,1758.27,1.51,75.45,1537.06,83.271,1537.06,83.271,1.51,75.45,1537.06,83.271,1537.06,83.271
Average,1:1:1,5,2.47,55.303,2.47,2158.10,2158.10,2.03,82.17,1972.39,89.304,1972.39,89.304,2.03,82.17,1972.39,89.304,1972.39,89.304
Average,1:1:1,10,4.80,78.286,4.80,4535.39,4535.39,4.41,91.90,4378.55,96.168,4378.55,96.168,4.41,91.90,4378.55,96.168,4378.55,96.168
Average,1:1:1,15,7.40,86.118,7.40,7171.75,7171.75,6.94,93.99,6994.51,97.539,6994.51,97.539,6.94,93.99,6994.51,97.539,6994.51,97.539
Average,1:1:1,25,12.51,91.896,12.51,12288.58,12288.58,12.09,96.68,12138.42,98.767,12138.42,98.767,12.09,96.68,12138.42,98.767,12138.42,98.767
Average,1:1:1,50,25.16,95.989,25.16,24779.13,24779.13,24.69,98.16,24617.45,99.340,24617.45,99.340,24.69,98.16,24617.45,99.340,24617.45,99.340
Average,1:1:1,100,50.39,98.008,50.39,49778.53,49778.53,49.83,98.88,49562.47,99.564,49562.47,99.564,49.83,98.88,49562.47,99.564,49562.47,99.564
Average,1:1:1,500,249.81,99.599,249.81,249471.32,249471.32,249.27,99.78,249278.22,99.922,249278.22,99.922,249.27,99.78,249278.22,99.922,249278.22,99.922
Average,1:1:1,1000,499.41,99.799,499.41,498843.22,498843.22,498.90,99.89,498638.54,99.958,498638.54,99.958,498.90,99.89,498638.54,99.958,498638.54,99.958
