stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,4:2:6,2,1.00,0.202,1.00,3533.20,3533.20,0.45,45.15,1798.33,42.973,1798.33,42.973,0.45,45.15,1799.23,42.968,1799.23,42.968
Average,4:2:6,3,1.43,14.343,1.43,5254.34,5254.34,0.99,76.36,3918.92,75.130,3918.92,75.130,0.99,76.36,3936.87,75.397,3936.87,75.397
Average,4:2:6,4,1.98,32.121,1.98,7572.26,7572.26,1.53,78.38,6144.57,79.659,6144.57,79.659,1.53,78.38,6143.33,79.651,6143.33,79.651
Average,4:2:6,5,2.50,41.717,2.50,9483.44,9483.44,1.97,81.11,7900.86,83.207,7900.86,83.207,1.97,81.11,7930.69,83.550,7930.69,83.550
Average,4:2:6,10,4.97,66.274,4.97,19425.04,19425.04,4.48,90.33,17855.38,91.789,17855.38,91.789,4.48,90.33,17786.33,91.394,17786.33,91.394
Average,4:2:6,15,7.49,76.318,7.49,29665.85,29665.85,7.04,94.21,28125.25,94.799,28125.25,94.799,7.04,94.21,28145.72,94.875,28145.72,94.875
Average,4:2:6,25,12.56,85.216,12.56,50060.01,50060.01,12.14,96.68,48619.86,97.110,48619.86,97.110,12.14,96.68,48597.32,97.059,48597.32,97.059
Average,4:2:6,50,25.09,92.323,25.09,100475.70,100475.70,24.57,97.93,98798.83,98.323,98798.83,98.323,24.57,97.93,98794.17,98.322,98794.17,98.322
Average,4:2:6,100,49.75,96.056,49.75,198704.30,198704.30,49.27,99.04,197030.51,99.158,197030.51,99.158,49.27,99.04,197005.77,99.145,197005.77,99.145
Average,4:2:6,500,250.18,99.203,250.18,998614.25,998614.25,249.69,99.80,996815.33,99.819,996815.33,99.819,249.69,99.80,996901.01,99.828,996901.01,99.828
Average,4:2:6,1000,500.41,99.601,500.41,2000368.28,2000368.28,499.91,99.90,1998755.01,99.919,1998755.01,99.919,499.91,99.90,1998701.83,99.916,1998701.83,99.916
