stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1,2,0.96,4.545,0.96,591941.33,591941.33,0.46,41.51,407554.64,44.375,407554.64,44.375,0.46,41.51,407554.64,44.375,407554.64,44.375
Average,1:1:1:1:1:1:1:1:1,3,1.41,22.121,1.41,1053371.02,1053371.02,0.91,65.45,962508.70,75.673,962508.70,75.673,0.91,65.45,962508.70,75.673,962508.70,75.673
Average,1:1:1:1:1:1:1:1:1,4,1.84,38.282,1.84,1221155.64,1221155.64,1.32,71.81,1128219.69,83.752,1128219.69,83.752,1.32,71.81,1128219.69,83.752,1128219.69,83.752
Average,1:1:1:1:1:1:1:1:1,5,2.41,53.282,2.41,2057145.56,2057145.56,1.86,77.62,1934819.99,91.038,1934819.99,91.038,1.86,77.62,1934819.99,91.038,1934819.99,91.038
Average,1:1:1:1:1:1:1:1:1,10,4.93,78.593,4.93,4678629.32,4678629.32,4.52,91.95,4643471.04,97.947,4643471.04,97.947,4.52,91.95,4643471.04,97.947,4643471.04,97.947
Average,1:1:1:1:1:1:1:1:1,15,7.40,86.191,7.40,5870413.86,5870413.86,6.93,93.79,5836588.12,98.381,5836588.12,98.381,6.93,93.79,5836588.12,98.381,5836588.12,98.381
Average,1:1:1:1:1:1:1:1:1,25,12.17,91.659,12.17,10577051.64,10577051.64,11.74,96.54,10514355.48,99.309,10514355.48,99.309,11.74,96.54,10514355.48,99.309,10514355.48,99.309
Average,1:1:1:1:1:1:1:1:1,50,24.80,95.946,24.80,22834187.66,22834187.66,24.29,97.93,22775438.92,99.594,22775438.92,99.594,24.29,97.93,22775438.92,99.594,22775438.92,99.594
Average,1:1:1:1:1:1:1:1:1,100,49.70,97.982,49.70,47229595.35,47229595.35,49.15,98.88,47191104.52,99.820,47191104.52,99.820,49.15,98.88,47191104.52,99.820,47191104.52,99.820
Average,1:1:1:1:1:1:1:1:1,500,249.86,99.599,249.87,224621596.74,224621596.74,249.33,99.78,224577388.96,99.966,224577388.96,99.966,249.33,99.78,224577388.96,99.966,224577388.96,99.966
Average,1:1:1:1:1:1:1:1:1,1000,500.25,99.800,500.27,456500496.18,456500496.18,499.79,99.90,456476521.74,99.984,456476521.74,99.984,499.79,99.90,456476521.74,99.984,456476521.74,99.984
