stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,0.93,3.939,0.93,1721334.15,1721334.15,0.42,38.48,1414613.51,41.065,1414613.51,41.065,0.42,38.48,1414613.51,41.065,1414613.51,41.065
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,1.36,19.696,1.36,2424972.62,2424972.62,0.89,65.45,2139271.26,73.984,2139271.26,73.984,0.89,65.45,2139271.26,73.984,2139271.26,73.984
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,1.92,41.767,1.92,2737792.61,2737792.61,1.38,71.56,2401172.90,84.957,2401172.90,84.957,1.38,71.56,2401172.90,84.957,2401172.90,84.957
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,2.36,54.646,2.36,3422298.63,3422298.63,1.87,80.20,3296524.01,91.789,3296524.01,91.789,1.87,80.20,3296524.01,91.789,3296524.01,91.789
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,4.92,78.976,4.92,8757286.11,8757286.11,4.41,89.94,8609457.90,97.251,8609457.90,97.251,4.41,89.94,8609457.90,97.251,8609457.90,97.251
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,7.33,86.055,7.33,12321938.21,12321938.21,6.84,93.42,12210484.60,98.593,12210484.60,98.593,6.84,93.42,12210484.60,98.593,12210484.60,98.593
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,12.36,91.826,12.36,22780957.66,22780957.66,11.92,96.47,22693313.82,99.294,22693313.82,99.294,11.92,96.47,22693313.82,99.294,22693313.82,99.294
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,24.60,95.907,24.60,47094423.60,47094423.60,24.09,97.94,47010513.77,99.625,47010513.77,99.625,24.09,97.94,47010513.77,99.625,47010513.77,99.625
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,49.69,97.981,49.69,87731316.60,87731316.60,49.18,98.98,87653794.30,99.835,87653794.30,99.835,49.18,98.98,87653794.30,99.835,87653794.30,99.835
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,249.54,99.599,249.54,459802917.76,459802917.76,249.03,99.79,459703162.12,99.962,459703162.12,99.962,249.03,99.79,459703162.12,99.962,459703162.12,99.962
Average,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,499.53,99.799,499.53,913759441.08,913759441.08,499.08,99.91,913710392.78,99.985,913710392.78,99.985,499.08,99.90,913710392.78,99.985,913710392.78,99.985
