stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1:1:1,2,0.94,4.545,0.94,370333.76,370333.76,0.43,39.09,326034.90,41.526,326034.90,41.526,0.43,39.09,326034.90,41.526,326034.90,41.526
Average,1:1:1:1:1,3,1.41,21.616,1.41,583921.87,583921.87,0.92,65.25,522771.22,73.503,522771.22,73.503,0.92,65.25,522771.22,73.503,522771.22,73.503
Average,1:1:1:1:1,4,2.04,45.303,2.04,978949.58,978949.58,1.50,74.49,937407.29,86.451,937407.29,86.451,1.50,74.49,937407.29,86.451,937407.29,86.451
Average,1:1:1:1:1,5,2.31,50.757,2.31,881380.76,881380.76,1.81,78.88,849976.78,91.047,849976.78,91.047,1.81,78.88,849976.78,91.047,849976.78,91.047
Average,1:1:1:1:1,10,4.89,78.679,4.89,2467899.22,2467899.22,4.36,89.05,2423317.04,96.928,2423317.04,96.928,4.36,89.05,2423317.04,96.928,2423317.04,96.928
Average,1:1:1:1:1,15,7.41,86.122,7.41,3495100.20,3495100.20,6.87,92.67,3462630.15,98.265,3462630.15,98.265,6.87,92.67,3462630.15,98.265,3462630.15,98.265
Average,1:1:1:1:1,25,12.57,91.935,12.57,5771099.04,5771099.04,12.06,95.88,5743290.16,99.041,5743290.16,99.041,12.06,95.88,5743290.16,99.041,5743290.16,99.041
Average,1:1:1:1:1,50,24.82,95.941,24.82,10845320.12,10845320.12,24.33,98.04,10824623.05,99.571,10824623.05,99.571,24.33,98.04,10824623.05,99.571,10824623.05,99.571
Average,1:1:1:1:1,100,50.21,98.001,50.21,23536003.16,23536003.16,49.65,98.89,23505672.61,99.779,23505672.61,99.779,49.65,98.89,23505672.61,99.779,23505672.61,99.779
Average,1:1:1:1:1,500,250.00,99.599,250.01,113938791.80,113938791.80,249.50,99.80,113914767.63,99.961,113914767.63,99.961,249.50,99.79,113914767.63,99.961,113914767.63,99.961
Average,1:1:1:1:1,1000,500.82,99.800,500.83,231723358.68,231723358.68,500.30,99.89,231700511.11,99.982,231700511.11,99.982,500.30,99.89,231700511.11,99.982,231700511.11,99.982
