stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:1:1,2,0.96,5.757,0.96,215237.29,215237.29,0.52,46.36,170815.98,49.349,170815.98,49.349,0.52,46.36,170815.98,49.349,170815.98,49.349
Average,1:1:1,3,1.37,20.909,1.37,214352.09,214352.09,0.92,65.75,190786.38,72.590,190786.38,72.590,0.92,65.75,190786.38,72.590,190786.38,72.590
Average,1:1:1,4,1.97,40.707,1.97,525683.46,525683.46,1.48,75.55,482536.05,85.928,482536.05,85.928,1.48,75.55,482536.05,85.928,482536.05,85.928
Average,1:1:1,5,2.49,54.949,2.49,436398.02,436398.02,1.97,79.34,407970.84,89.591,407970.84,89.591,1.97,79.34,407970.84,89.591,407970.84,89.591
Average,1:1:1,10,4.98,79.027,4.98,1059295.30,1059295.30,4.50,90.33,1034089.62,96.853,1034089.62,96.853,4.50,90.33,1034089.62,96.853,1034089.62,96.853
Average,1:1:1,15,7.28,85.827,7.28,1618532.16,1618532.16,6.87,94.39,1599146.65,98.455,1599146.65,98.455,6.87,94.39,1599146.65,98.455,1599146.65,98.455
Average,1:1:1,25,12.46,91.816,12.46,3085403.46,3085403.46,11.89,95.46,3067350.53,98.939,3067350.53,98.939,11.89,95.46,3067350.53,98.939,3067350.53,98.939
Average,1:1:1,50,24.89,95.955,24.89,5447364.04,5447364.04,24.38,97.93,5428278.35,99.480,5428278.35,99.480,24.38,97.93,5428278.35,99.480,5428278.35,99.480
Average,1:1:1,100,50.10,97.998,50.10,11674073.50,11674073.50,49.62,99.03,11660491.65,99.781,11660491.65,99.781,49.62,99.03,11660491.65,99.781,11660491.65,99.781
Average,1:1:1,500,249.70,99.599,249.75,58459598.58,58459598.58,249.22,99.80,58443750.30,99.955,58443750.30,99.955,249.22,99.78,58443750.30,99.955,58443750.30,99.955
Average,1:1:1,1000,500.00,99.799,500.06,115198272.81,115198272.81,499.58,99.91,115185992.82,99.976,115185992.82,99.976,499.58,99.90,115185992.82,99.976,115185992.82,99.976
