stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,1:2:3:4,2,0.92,1.818,0.92,1021065.18,1021065.18,0.65,62.72,957749.22,63.830,957749.22,63.830,0.65,62.72,965663.27,63.872,965663.27,63.872
Average,1:2:3:4,3,1.54,18.181,1.54,1482651.06,1482651.06,1.13,75.65,1404165.54,83.407,1404165.54,83.407,1.13,75.65,1402525.99,83.602,1402525.99,83.602
Average,1:2:3:4,4,2.00,30.505,2.00,1822514.02,1822514.02,1.65,84.94,1730007.03,92.539,1730007.03,92.539,1.65,84.94,1732919.57,92.539,1732919.57,92.539
Average,1:2:3:4,5,2.40,39.171,2.40,1944880.00,1944880.00,2.07,87.57,1865129.00,94.669,1865129.00,94.669,2.07,87.57,1862850.14,94.775,1862850.14,94.775
Average,1:2:3:4,10,4.89,65.064,4.89,4708733.64,4708733.64,4.54,93.03,4635646.00,97.953,4635646.00,97.953,4.54,93.03,4630687.27,97.968,4630687.27,97.968
Average,1:2:3:4,15,7.38,75.701,7.38,8171441.23,8171441.23,7.07,95.81,8116575.22,98.851,8116575.22,98.851,7.07,95.81,8120327.82,98.846,8120327.82,98.846
Average,1:2:3:4,25,12.42,84.951,12.42,13493460.81,13493460.81,12.14,97.79,13444716.84,99.452,13444716.84,99.452,12.14,97.79,13440280.72,99.415,13440280.72,99.415
Average,1:2:3:4,50,24.95,92.239,24.95,25042674.07,25042674.07,24.66,98.89,24994347.57,99.701,24994347.57,99.701,24.66,98.89,24997581.62,99.696,24997581.62,99.696
Average,1:2:3:4,100,50.09,96.075,50.09,50168973.10,50168973.10,49.73,99.29,50119050.76,99.832,50119050.76,99.832,49.73,99.29,50118490.36,99.832,50118490.36,99.832
Average,1:2:3:4,500,249.22,99.200,249.22,256182357.21,256182357.21,248.87,99.85,256138369.55,99.965,256138369.55,99.965,248.87,99.85,256138639.29,99.965,256138639.29,99.965
Average,1:2:3:4,1000,499.24,99.600,499.26,512077208.89,512077208.89,498.99,99.94,512031779.69,99.985,512031779.69,99.985,498.99,99.94,512028771.61,99.985,512028771.61,99.985
