stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
A,1:2,2,1,1,7287,1,100.0,7287.0,100.0,1,100.0,7287.0,100.0
A,1:2,3,2,2,12295,2,100.0,12295.0,100.0,2,100.0,12295.0,100.0
A,1:2,4,2,2,13368,2,100.0,13368.0,100.0,2,100.0,13368.0,100.0
A,1:2,5,2,2,13368,2,100.0,13368.0,100.0,2,100.0,13368.0,100.0
A,1:2,10,4,4,18600,4,100.0,17924.44,96.368,4,100.0,17924.44,96.368
A,1:2,15,6,6,31878,5,83.333,27645.5,86.723,5,83.333,27645.5,86.723
A,1:2,25,10,10,50121,8,80.0,43208.2,86.208,9,90.0,46664.6,93.104
A,1:2,50,17,17,548516,17,100.0,548516.0,100.0,17,100.0,548516.0,100.0
A,1:2,100,53,53,3768389,53,100.0,3768389.0,100.0,53,100.0,3768389.0,100.0
A,1:2,500,336,336,20243241,336,100.0,20243241.0,100.0,336,100.0,20243241.0,100.0
A,1:2,1000,471,471,23011047,470,99.787,23000252.24,99.953,470,99.787,23000252.24,99.953
A,1:2,2000,859,859,28182432,857,99.767,28158759.72,99.916,859,100.0,28182432.0,100.0
A,1:2,5000,2532,2532,132082882,2532,100.0,132082882.0,100.0,2532,100.0,132082882.0,100.0
A,1:2,5233,2640,2640,158477923,2640,100.0,158470459.18,99.995,2640,100.0,158470459.18,99.995
AGNC,1:2,2,1,1,1260,1,100.0,1260.0,100.0,1,100.0,1173.33,93.122
AGNC,1:2,3,2,2,2410,2,100.0,2410.0,100.0,2,100.0,2228.0,92.448
AGNC,1:2,4,3,3,3461,3,100.0,3461.0,100.0,3,100.0,3203.57,92.562
AGNC,1:2,5,4,4,4311,3,75.0,3648.0,84.621,4,100.0,4311.0,100.0
AGNC,1:2,10,7,7,9710,6,85.714,8919.29,91.857,6,85.714,8919.29,91.857
AGNC,1:2,15,12,12,31412,11,91.666,30354.96,96.635,11,91.666,30354.96,96.635
AGNC,1:2,25,17,17,100529,17,100.0,100529.0,100.0,17,100.0,100529.0,100.0
AGNC,1:2,50,26,26,142488,25,96.153,141160.41,99.068,25,96.153,141160.41,99.068
AGNC,1:2,100,47,47,243207,46,97.872,241864.39,99.448,46,97.872,241864.39,99.448
AGNC,1:2,500,169,169,2709275,168,99.408,2703063.47,99.771,168,99.408,2703063.47,99.771
AGNC,1:2,1000,581,581,9076256,581,100.0,9076256.0,100.0,581,100.0,9070557.74,99.937
AGNC,1:2,2000,1141,1141,22331841,1140,99.912,22323493.89,99.963,1140,99.912,22323493.89,99.963
AGNC,1:2,3100,1565,1565,27430822,1562,99.808,27392550.51,99.86,1565,100.0,27430822.0,100.0
AMZN,1:2,2,1,1,969,1,100.0,969.0,100.0,1,100.0,969.0,100.0
AMZN,1:2,3,2,2,1605,1,50.0,1177.5,73.364,1,50.0,1177.5,73.364
AMZN,1:2,4,2,2,2178,2,100.0,1992.4,91.478,2,100.0,1992.4,91.478
AMZN,1:2,5,3,3,2491,3,100.0,2491.0,100.0,3,100.0,2491.0,100.0
AMZN,1:2,10,5,5,3414,5,100.0,3414.0,100.0,5,100.0,3324.45,97.377
AMZN,1:2,15,7,8,3623,7,87.5,3586.4,98.99,7,87.5,3586.4,98.99
